,store,store_type,assortment,date,dataset,sales,predictions,error,error_rate
23708,770,a,extended,2015-08-21,forecast,,5834.3584,,
23709,771,a,basic,2015-08-21,forecast,,7576.4995,,
23710,772,d,extended,2015-08-21,forecast,,3651.7222,,
23711,773,a,basic,2015-08-21,forecast,,5954.026,,
23712,774,a,extended,2015-08-21,forecast,,5777.8535,,
23713,775,d,extended,2015-08-21,forecast,,11048.438,,
23714,776,c,basic,2015-08-21,forecast,,5128.956,,
23715,777,d,extended,2015-08-21,forecast,,5389.004,,
23716,778,a,basic,2015-08-21,forecast,,6258.5957,,
23717,782,c,extended,2015-08-21,forecast,,6823.301,,
23718,784,a,basic,2015-08-21,forecast,,7851.1157,,
23719,785,d,extended,2015-08-21,forecast,,8080.7373,,
23720,789,a,extended,2015-08-21,forecast,,4004.9883,,
23721,790,d,extended,2015-08-21,forecast,,8535.545,,
23722,791,a,basic,2015-08-21,forecast,,8475.893,,
23723,792,d,basic,2015-08-21,forecast,,8341.86,,
23724,793,d,basic,2015-08-21,forecast,,5442.1733,,
23725,795,d,basic,2015-08-21,forecast,,4890.501,,
23726,796,a,extended,2015-08-21,forecast,,8197.062,,
23727,797,a,basic,2015-08-21,forecast,,5548.2603,,
23728,799,a,extended,2015-08-21,forecast,,10071.571,,
23729,800,d,basic,2015-08-21,forecast,,5587.5874,,
23730,801,d,basic,2015-08-21,forecast,,5408.779,,
23731,802,a,extended,2015-08-21,forecast,,7515.8105,,
23732,803,d,basic,2015-08-21,forecast,,6519.7856,,
23733,804,c,extended,2015-08-21,forecast,,5134.9526,,
23734,805,d,basic,2015-08-21,forecast,,6341.2246,,
23735,806,d,basic,2015-08-21,forecast,,7597.949,,
23736,807,a,basic,2015-08-21,forecast,,10998.404,,
23737,809,a,basic,2015-08-21,forecast,,11075.754,,
23738,810,d,extended,2015-08-21,forecast,,6648.2124,,
23739,811,a,basic,2015-08-21,forecast,,4105.435,,
23740,813,a,basic,2015-08-21,forecast,,6377.929,,
23741,815,a,basic,2015-08-21,forecast,,7123.956,,
23742,816,c,extended,2015-08-21,forecast,,5088.127,,
23743,818,d,basic,2015-08-21,forecast,,6737.379,,
23744,819,a,extended,2015-08-21,forecast,,6286.314,,
23745,820,a,extended,2015-08-21,forecast,,12447.764,,
23746,822,a,extended,2015-08-21,forecast,,8512.22,,
23747,823,a,extended,2015-08-21,forecast,,6748.8145,,
23748,824,a,basic,2015-08-21,forecast,,7090.5225,,
23749,825,a,basic,2015-08-21,forecast,,5163.7505,,
23750,826,a,extended,2015-08-21,forecast,,10151.162,,
23751,829,c,basic,2015-08-21,forecast,,6137.249,,
23752,831,a,basic,2015-08-21,forecast,,13768.528,,
23753,832,d,basic,2015-08-21,forecast,,7342.391,,
23754,833,d,extended,2015-08-21,forecast,,6276.758,,
23755,835,a,basic,2015-08-21,forecast,,5898.1455,,
23756,837,a,extended,2015-08-21,forecast,,4950.9556,,
23757,840,a,basic,2015-08-21,forecast,,7706.3096,,
23758,842,d,extended,2015-08-21,forecast,,21451.053,,
23759,844,a,basic,2015-08-21,forecast,,4938.278,,
23760,845,d,basic,2015-08-21,forecast,,5678.768,,
23761,846,a,extended,2015-08-21,forecast,,11623.989,,
23762,847,c,extended,2015-08-21,forecast,,7320.3154,,
23763,848,a,extended,2015-08-21,forecast,,7396.881,,
23764,849,c,extended,2015-08-21,forecast,,8420.022,,
23765,850,d,basic,2015-08-21,forecast,,7008.1777,,
23766,851,d,extended,2015-08-21,forecast,,5751.7183,,
23767,852,c,basic,2015-08-21,forecast,,4899.8257,,
23768,853,a,basic,2015-08-21,forecast,,9753.546,,
23769,855,a,basic,2015-08-21,forecast,,6783.7163,,
23770,856,a,basic,2015-08-21,forecast,,7318.235,,
23771,857,c,basic,2015-08-21,forecast,,8772.179,,
23772,858,a,basic,2015-08-21,forecast,,5555.8384,,
23773,859,c,basic,2015-08-21,forecast,,8812.078,,
23774,860,c,extended,2015-08-21,forecast,,7152.177,,
23775,861,c,extended,2015-08-21,forecast,,4538.28,,
23776,862,a,extended,2015-08-21,forecast,,9175.578,,
23777,863,a,extended,2015-08-21,forecast,,9377.413,,
23778,864,a,basic,2015-08-21,forecast,,5108.1865,,
23779,865,d,extended,2015-08-21,forecast,,7858.3228,,
23780,866,d,basic,2015-08-21,forecast,,7682.451,,
23781,867,d,extended,2015-08-21,forecast,,4997.2197,,
23782,868,d,extended,2015-08-21,forecast,,10570.206,,
23783,871,d,extended,2015-08-21,forecast,,6613.705,,
23784,872,a,extended,2015-08-21,forecast,,9059.495,,
23785,874,a,basic,2015-08-21,forecast,,4858.785,,
23786,875,d,basic,2015-08-21,forecast,,5526.4834,,
23787,877,a,extended,2015-08-21,forecast,,6650.204,,
23788,879,d,basic,2015-08-21,forecast,,4841.8887,,
23789,880,a,extended,2015-08-21,forecast,,7755.522,,
23790,881,a,basic,2015-08-21,forecast,,4524.163,,
23791,882,a,basic,2015-08-21,forecast,,6822.0645,,
23792,883,a,basic,2015-08-21,forecast,,5305.146,,
23793,884,d,extended,2015-08-21,forecast,,5871.119,,
23794,885,a,basic,2015-08-21,forecast,,6391.443,,
23795,886,a,extended,2015-08-21,forecast,,7473.478,,
23796,887,d,basic,2015-08-21,forecast,,7813.86,,
23797,888,d,basic,2015-08-21,forecast,,9421.664,,
23798,890,a,basic,2015-08-21,forecast,,6242.8438,,
23799,891,a,extended,2015-08-21,forecast,,8106.173,,
23800,893,a,basic,2015-08-21,forecast,,6546.512,,
23801,894,a,basic,2015-08-21,forecast,,9728.999,,
23802,895,a,extended,2015-08-21,forecast,,9487.646,,
23803,896,a,extended,2015-08-21,forecast,,6902.2686,,
23804,897,c,extended,2015-08-21,forecast,,4220.119,,
23805,900,a,basic,2015-08-21,forecast,,6341.884,,
23806,901,a,extended,2015-08-21,forecast,,7661.2744,,
23807,902,a,basic,2015-08-21,forecast,,5073.055,,
23808,903,d,extended,2015-08-21,forecast,,13065.326,,
23809,904,d,extended,2015-08-21,forecast,,6643.2305,,
23810,905,a,basic,2015-08-21,forecast,,7893.8555,,
23811,906,a,basic,2015-08-21,forecast,,12362.248,,
23812,907,a,extended,2015-08-21,forecast,,6350.77,,
23813,908,a,basic,2015-08-21,forecast,,5444.962,,
23814,909,a,extended,2015-08-21,forecast,,12333.289,,
23815,911,a,extended,2015-08-21,forecast,,10524.475,,
23816,912,c,extended,2015-08-21,forecast,,6162.3843,,
23817,913,a,basic,2015-08-21,forecast,,9345.832,,
23818,914,c,extended,2015-08-21,forecast,,10275.055,,
23819,915,d,extended,2015-08-21,forecast,,6581.1714,,
23820,916,a,basic,2015-08-21,forecast,,6003.199,,
23821,917,a,basic,2015-08-21,forecast,,7926.032,,
23822,919,a,basic,2015-08-21,forecast,,6281.615,,
23823,920,a,basic,2015-08-21,forecast,,6433.7686,,
23824,922,d,basic,2015-08-21,forecast,,8159.8994,,
23825,924,a,basic,2015-08-21,forecast,,5562.7266,,
23826,925,c,basic,2015-08-21,forecast,,7662.378,,
23827,926,d,extended,2015-08-21,forecast,,9847.44,,
23828,927,a,basic,2015-08-21,forecast,,6754.0176,,
23829,928,d,extended,2015-08-21,forecast,,8622.978,,
23830,929,a,extended,2015-08-21,forecast,,6118.8604,,
23831,930,a,basic,2015-08-21,forecast,,7465.014,,
23832,931,a,extended,2015-08-21,forecast,,4365.182,,
23833,932,a,basic,2015-08-21,forecast,,8744.604,,
23834,934,a,extended,2015-08-21,forecast,,7534.422,,
23835,935,a,extended,2015-08-21,forecast,,6172.0728,,
23836,936,a,basic,2015-08-21,forecast,,7268.7944,,
23837,937,d,basic,2015-08-21,forecast,,7756.2617,,
23838,938,a,basic,2015-08-21,forecast,,10422.267,,
23839,939,d,basic,2015-08-21,forecast,,6557.5425,,
23840,941,a,basic,2015-08-21,forecast,,5654.37,,
23841,942,d,extended,2015-08-21,forecast,,6763.0747,,
23842,943,d,extended,2015-08-21,forecast,,7513.1943,,
23843,944,c,basic,2015-08-21,forecast,,8041.011,,
23844,945,a,extended,2015-08-21,forecast,,4778.598,,
23845,946,a,basic,2015-08-21,forecast,,5101.5303,,
23846,947,a,basic,2015-08-21,forecast,,8243.751,,
23847,948,b,extra,2015-08-21,forecast,,6697.098,,
23848,950,a,basic,2015-08-21,forecast,,6451.799,,
23849,951,d,extended,2015-08-21,forecast,,8887.631,,
23850,952,d,extended,2015-08-21,forecast,,6843.878,,
23851,954,a,basic,2015-08-21,forecast,,7028.5015,,
23852,955,d,extended,2015-08-21,forecast,,6043.191,,
23853,956,a,basic,2015-08-21,forecast,,3630.9744,,
23854,960,d,basic,2015-08-21,forecast,,7625.625,,
23855,961,d,extended,2015-08-21,forecast,,7010.2974,,
23856,962,c,basic,2015-08-21,forecast,,7125.7026,,
23857,964,a,basic,2015-08-21,forecast,,9997.924,,
23858,965,a,extended,2015-08-21,forecast,,8948.371,,
23859,966,a,basic,2015-08-21,forecast,,5399.4487,,
23860,967,a,extended,2015-08-21,forecast,,9112.288,,
23861,969,a,extended,2015-08-21,forecast,,4529.695,,
23862,970,a,basic,2015-08-21,forecast,,3269.9583,,
23863,973,d,extended,2015-08-21,forecast,,7499.255,,
23864,974,a,basic,2015-08-21,forecast,,12164.052,,
23865,975,a,extended,2015-08-21,forecast,,8848.268,,
23866,976,a,basic,2015-08-21,forecast,,7284.063,,
23867,977,a,basic,2015-08-21,forecast,,5413.5376,,
23868,980,a,basic,2015-08-21,forecast,,7685.302,,
23869,983,a,basic,2015-08-21,forecast,,9410.609,,
23870,984,c,basic,2015-08-21,forecast,,6263.893,,
23871,985,c,extended,2015-08-21,forecast,,9191.415,,
23872,986,a,basic,2015-08-21,forecast,,5897.6,,
23873,988,a,basic,2015-08-21,forecast,,4930.055,,
23874,989,a,basic,2015-08-21,forecast,,5811.0815,,
23875,991,a,basic,2015-08-21,forecast,,6044.442,,
23876,992,a,basic,2015-08-21,forecast,,6356.2725,,
23877,994,a,basic,2015-08-21,forecast,,6028.0156,,
23878,997,d,extended,2015-08-21,forecast,,6053.9683,,
23879,998,a,basic,2015-08-21,forecast,,4934.1484,,
23880,1000,a,extended,2015-08-21,forecast,,8192.52,,
23881,1003,a,basic,2015-08-21,forecast,,8627.995,,
23882,1004,d,extended,2015-08-21,forecast,,5833.635,,
23883,1005,a,basic,2015-08-21,forecast,,6483.625,,
23884,1007,c,extended,2015-08-21,forecast,,7589.62,,
23885,1008,a,extended,2015-08-21,forecast,,5952.567,,
23886,1009,a,basic,2015-08-21,forecast,,4891.859,,
23887,1010,d,extended,2015-08-21,forecast,,10475.444,,
23888,1011,a,extended,2015-08-21,forecast,,8002.8926,,
23889,1012,d,extended,2015-08-21,forecast,,6678.9688,,
23890,1013,a,basic,2015-08-21,forecast,,4140.8604,,
23891,1014,a,extended,2015-08-21,forecast,,13552.053,,
23892,1015,d,extended,2015-08-21,forecast,,7039.1953,,
23893,1016,c,extended,2015-08-21,forecast,,6246.4233,,
23894,1019,d,extended,2015-08-21,forecast,,10976.198,,
23895,1020,a,basic,2015-08-21,forecast,,8509.614,,
23896,1022,a,extended,2015-08-21,forecast,,7362.0825,,
23897,1024,c,extended,2015-08-21,forecast,,6729.4087,,
23898,1025,a,basic,2015-08-21,forecast,,7508.402,,
23899,1026,c,basic,2015-08-21,forecast,,11640.608,,
23900,1027,a,extended,2015-08-21,forecast,,13779.484,,
23901,1028,a,basic,2015-08-21,forecast,,5681.125,,
23902,1031,d,basic,2015-08-21,forecast,,5441.9917,,
23903,1036,d,extended,2015-08-21,forecast,,6165.059,,
23904,1037,a,extended,2015-08-21,forecast,,7026.8594,,
23905,1038,d,basic,2015-08-21,forecast,,6640.2085,,
23906,1039,a,extended,2015-08-21,forecast,,9473.576,,
23907,1040,a,basic,2015-08-21,forecast,,9109.577,,
23908,1041,c,basic,2015-08-21,forecast,,6591.4175,,
23909,1042,a,basic,2015-08-21,forecast,,4780.499,,
23910,1044,c,basic,2015-08-21,forecast,,7335.4263,,
23911,1045,a,extended,2015-08-21,forecast,,8052.055,,
23912,1047,a,basic,2015-08-21,forecast,,5803.543,,
23913,1048,d,extended,2015-08-21,forecast,,8218.801,,
23914,1049,a,basic,2015-08-21,forecast,,4299.9224,,
23915,1050,d,extended,2015-08-21,forecast,,8697.623,,
23916,1051,c,basic,2015-08-21,forecast,,9556.605,,
23917,1052,a,extended,2015-08-21,forecast,,8056.242,,
23918,1053,a,basic,2015-08-21,forecast,,9568.891,,
23919,1054,a,extended,2015-08-21,forecast,,7033.444,,
23920,1056,d,extended,2015-08-21,forecast,,4642.041,,
23921,1057,d,extended,2015-08-21,forecast,,7052.1855,,
23922,1058,a,extended,2015-08-21,forecast,,8113.637,,
23923,1059,c,basic,2015-08-21,forecast,,9035.118,,
23924,1060,a,extended,2015-08-21,forecast,,8021.0957,,
23925,1061,d,extended,2015-08-21,forecast,,7696.5474,,
23926,1062,d,basic,2015-08-21,forecast,,6866.9272,,
23927,1063,a,extended,2015-08-21,forecast,,4509.682,,
23928,1064,a,extended,2015-08-21,forecast,,9747.427,,
23929,1065,a,basic,2015-08-21,forecast,,4940.473,,
23930,1066,a,basic,2015-08-21,forecast,,11002.747,,
23931,1067,d,extended,2015-08-21,forecast,,6763.507,,
23932,1068,d,extended,2015-08-21,forecast,,5002.3228,,
23933,1070,c,extended,2015-08-21,forecast,,7382.8477,,
23934,1071,a,basic,2015-08-21,forecast,,6863.2734,,
23935,1072,a,extended,2015-08-21,forecast,,7887.789,,
23936,1073,a,extended,2015-08-21,forecast,,8652.355,,
23937,1076,a,extended,2015-08-21,forecast,,4155.057,,
23938,1077,a,basic,2015-08-21,forecast,,5428.186,,
23939,1078,d,extended,2015-08-21,forecast,,7790.5225,,
23940,1079,a,basic,2015-08-21,forecast,,9759.185,,
23941,1080,a,basic,2015-08-21,forecast,,10708.779,,
23942,1083,d,extended,2015-08-21,forecast,,6038.8926,,
23943,1084,a,basic,2015-08-21,forecast,,6795.833,,
23944,1086,a,basic,2015-08-21,forecast,,7440.0146,,
23945,1087,d,extended,2015-08-21,forecast,,6870.563,,
23946,1088,a,basic,2015-08-21,forecast,,6103.105,,
23947,1089,d,basic,2015-08-21,forecast,,11989.049,,
23948,1091,a,extended,2015-08-21,forecast,,8892.914,,
23949,1092,a,basic,2015-08-21,forecast,,12209.952,,
23950,1094,d,basic,2015-08-21,forecast,,5168.1064,,
23951,1096,a,extended,2015-08-21,forecast,,6571.9253,,
23952,1097,b,extra,2015-08-21,forecast,,11723.738,,
23953,1099,a,extended,2015-08-21,forecast,,8477.364,,
23954,1100,a,basic,2015-08-21,forecast,,5849.47,,
23955,1101,d,extended,2015-08-21,forecast,,10723.497,,
23956,1102,a,basic,2015-08-21,forecast,,7208.5137,,
23957,1103,d,extended,2015-08-21,forecast,,6144.7524,,
23958,1104,d,basic,2015-08-21,forecast,,6030.247,,
23959,1105,c,extended,2015-08-21,forecast,,5654.661,,
23960,1106,a,extended,2015-08-21,forecast,,5709.15,,
23961,1107,a,basic,2015-08-21,forecast,,7490.4053,,
23962,1109,c,basic,2015-08-21,forecast,,5629.733,,
23963,1111,a,basic,2015-08-21,forecast,,5705.8184,,
23964,1112,c,extended,2015-08-21,forecast,,10404.261,,
23965,1113,a,extended,2015-08-21,forecast,,7014.645,,
23966,1114,a,extended,2015-08-21,forecast,,21119.818,,
23967,1115,d,extended,2015-08-21,forecast,,7242.165,,
23968,1,c,basic,2015-08-20,forecast,,4793.5903,,
23969,3,a,basic,2015-08-20,forecast,,8484.135,,
23970,7,a,extended,2015-08-20,forecast,,8986.62,,
23971,8,a,basic,2015-08-20,forecast,,7041.002,,
23972,9,a,extended,2015-08-20,forecast,,7867.517,,
23973,10,a,basic,2015-08-20,forecast,,5917.999,,
23974,11,a,extended,2015-08-20,forecast,,8587.9795,,
23975,12,a,extended,2015-08-20,forecast,,8418.834,,
23976,13,d,basic,2015-08-20,forecast,,5491.985,,
23977,14,a,basic,2015-08-20,forecast,,6102.9478,,
23978,15,d,extended,2015-08-20,forecast,,7232.1904,,
23979,16,a,extended,2015-08-20,forecast,,8034.035,,
23980,19,a,extended,2015-08-20,forecast,,7148.4463,,
23981,20,d,basic,2015-08-20,forecast,,9020.644,,
23982,21,c,extended,2015-08-20,forecast,,5975.572,,
23983,22,a,basic,2015-08-20,forecast,,5009.3755,,
23984,23,d,basic,2015-08-20,forecast,,5970.923,,
23985,24,a,extended,2015-08-20,forecast,,9928.327,,
23986,25,c,basic,2015-08-20,forecast,,12814.703,,
23987,27,a,basic,2015-08-20,forecast,,11163.631,,
23988,29,d,extended,2015-08-20,forecast,,7108.013,,
23989,30,a,basic,2015-08-20,forecast,,4896.6626,,
23990,31,d,extended,2015-08-20,forecast,,6353.563,,
23991,32,a,basic,2015-08-20,forecast,,4516.2812,,
23992,33,a,extended,2015-08-20,forecast,,8581.486,,
23993,35,d,extended,2015-08-20,forecast,,13656.318,,
23994,36,a,extended,2015-08-20,forecast,,9874.64,,
23995,38,d,basic,2015-08-20,forecast,,6278.7036,,
23996,39,a,basic,2015-08-20,forecast,,5767.4634,,
23997,40,a,basic,2015-08-20,forecast,,4640.686,,
23998,41,d,extended,2015-08-20,forecast,,5745.0293,,
23999,42,a,extended,2015-08-20,forecast,,11125.62,,
24000,43,d,basic,2015-08-20,forecast,,6792.567,,
24001,45,d,basic,2015-08-20,forecast,,5747.238,,
24002,46,c,basic,2015-08-20,forecast,,5877.602,,
24003,47,a,extended,2015-08-20,forecast,,8904.159,,
24004,48,a,basic,2015-08-20,forecast,,4207.859,,
24005,49,d,extended,2015-08-20,forecast,,7673.553,,
24006,50,d,basic,2015-08-20,forecast,,4609.1914,,
24007,51,a,extended,2015-08-20,forecast,,7217.7603,,
24008,52,d,extended,2015-08-20,forecast,,7757.8003,,
24009,53,a,extended,2015-08-20,forecast,,7105.4507,,
24010,56,d,extended,2015-08-20,forecast,,8010.614,,
24011,58,a,extended,2015-08-20,forecast,,7169.409,,
24012,61,a,extended,2015-08-20,forecast,,5271.194,,
24013,62,a,basic,2015-08-20,forecast,,6770.536,,
24014,63,c,extended,2015-08-20,forecast,,8031.5986,,
24015,64,d,extended,2015-08-20,forecast,,12488.242,,
24016,66,d,basic,2015-08-20,forecast,,6270.8096,,
24017,67,a,extended,2015-08-20,forecast,,9113.2705,,
24018,68,a,extended,2015-08-20,forecast,,7656.592,,
24019,69,c,extended,2015-08-20,forecast,,9719.539,,
24020,70,c,extended,2015-08-20,forecast,,6607.129,,
24021,71,a,basic,2015-08-20,forecast,,10398.357,,
24022,72,a,basic,2015-08-20,forecast,,5767.843,,
24023,73,a,extended,2015-08-20,forecast,,5061.1313,,
24024,74,a,basic,2015-08-20,forecast,,6479.8784,,
24025,75,d,extended,2015-08-20,forecast,,6624.1157,,
24026,76,d,extended,2015-08-20,forecast,,9654.274,,
24027,77,d,extended,2015-08-20,forecast,,8142.7485,,
24028,79,a,basic,2015-08-20,forecast,,5581.02,,
24029,80,d,basic,2015-08-20,forecast,,7564.3403,,
24030,81,a,basic,2015-08-20,forecast,,7240.5557,,
24031,82,a,basic,2015-08-20,forecast,,11767.697,,
24032,83,a,basic,2015-08-20,forecast,,3947.416,,
24033,84,a,extended,2015-08-20,forecast,,14393.907,,
24034,86,a,basic,2015-08-20,forecast,,5192.3975,,
24035,89,a,basic,2015-08-20,forecast,,6502.638,,
24036,90,a,basic,2015-08-20,forecast,,8982.85,,
24037,91,c,basic,2015-08-20,forecast,,5515.7456,,
24038,92,c,basic,2015-08-20,forecast,,7039.941,,
24039,93,a,basic,2015-08-20,forecast,,6526.561,,
24040,94,d,extended,2015-08-20,forecast,,7603.3574,,
24041,98,d,extended,2015-08-20,forecast,,6502.3096,,
24042,99,c,extended,2015-08-20,forecast,,6215.72,,
24043,100,d,basic,2015-08-20,forecast,,8069.6846,,
24044,101,d,extended,2015-08-20,forecast,,8234.125,,
24045,102,a,basic,2015-08-20,forecast,,7611.622,,
24046,105,a,extended,2015-08-20,forecast,,5175.694,,
24047,107,a,basic,2015-08-20,forecast,,7591.35,,
24048,108,d,extended,2015-08-20,forecast,,12792.661,,
24049,109,a,extended,2015-08-20,forecast,,6665.9854,,
24050,110,a,extended,2015-08-20,forecast,,4403.726,,
24051,111,d,extended,2015-08-20,forecast,,7185.305,,
24052,112,a,basic,2015-08-20,forecast,,6286.416,,
24053,113,d,extended,2015-08-20,forecast,,5777.3247,,
24054,115,d,extended,2015-08-20,forecast,,7882.0283,,
24055,117,a,basic,2015-08-20,forecast,,4185.461,,
24056,118,d,extended,2015-08-20,forecast,,8070.639,,
24057,119,a,extended,2015-08-20,forecast,,6356.279,,
24058,120,d,basic,2015-08-20,forecast,,7939.9927,,
24059,122,a,extended,2015-08-20,forecast,,6415.972,,
24060,124,a,basic,2015-08-20,forecast,,4930.112,,
24061,126,d,basic,2015-08-20,forecast,,6164.365,,
24062,127,d,basic,2015-08-20,forecast,,5921.347,,
24063,128,d,extended,2015-08-20,forecast,,8474.955,,
24064,129,a,basic,2015-08-20,forecast,,9206.04,,
24065,130,c,basic,2015-08-20,forecast,,5649.4966,,
24066,131,c,basic,2015-08-20,forecast,,5823.0776,,
24067,132,d,extended,2015-08-20,forecast,,6984.1685,,
24068,135,d,basic,2015-08-20,forecast,,5980.1333,,
24069,136,a,extended,2015-08-20,forecast,,6199.9463,,
24070,137,a,basic,2015-08-20,forecast,,9198.202,,
24071,139,a,basic,2015-08-20,forecast,,7300.067,,
24072,140,a,extended,2015-08-20,forecast,,8450.691,,
24073,141,c,extended,2015-08-20,forecast,,6169.4595,,
24074,142,a,basic,2015-08-20,forecast,,5077.795,,
24075,143,d,basic,2015-08-20,forecast,,7018.145,,
24076,144,a,extended,2015-08-20,forecast,,8600.135,,
24077,145,a,basic,2015-08-20,forecast,,8227.452,,
24078,146,d,extended,2015-08-20,forecast,,8873.0625,,
24079,147,d,extended,2015-08-20,forecast,,8409.66,,
24080,149,d,basic,2015-08-20,forecast,,6136.7397,,
24081,150,c,extended,2015-08-20,forecast,,9136.795,,
24082,152,a,basic,2015-08-20,forecast,,5951.5845,,
24083,153,a,basic,2015-08-20,forecast,,8570.7295,,
24084,154,d,extended,2015-08-20,forecast,,9253.215,,
24085,155,d,basic,2015-08-20,forecast,,6950.927,,
24086,157,a,extended,2015-08-20,forecast,,10538.849,,
24087,158,d,extended,2015-08-20,forecast,,8791.787,,
24088,159,d,basic,2015-08-20,forecast,,8078.3174,,
24089,160,d,extended,2015-08-20,forecast,,6522.1055,,
24090,161,a,extended,2015-08-20,forecast,,7675.4126,,
24091,162,d,extended,2015-08-20,forecast,,8637.267,,
24092,164,a,basic,2015-08-20,forecast,,7641.6577,,
24093,165,a,basic,2015-08-20,forecast,,3958.049,,
24094,166,a,extended,2015-08-20,forecast,,6177.0967,,
24095,168,a,basic,2015-08-20,forecast,,8000.962,,
24096,169,d,basic,2015-08-20,forecast,,6905.416,,
24097,170,a,basic,2015-08-20,forecast,,4986.3164,,
24098,171,a,basic,2015-08-20,forecast,,8603.311,,
24099,172,a,basic,2015-08-20,forecast,,7427.1104,,
